GaiaDR3_ID,cluster,subgroup,data_catalog,Prot_source,Prot,mem_prob_hdbscan,mem_prob_source,dr3_parallax_zpt_corrected,dr3_ruwe,G_0,BPRP_0,e_BPRP_0,dustmap,fiducial_age_Myr,cmd_exclude,dered_exclude,phot_exclude
598970886355816320,M67,M67,Dungee2022,Dungee2022,20.6,NULL,1,1.2259316982475439,1.0376487,17.80967591057196,1.8844968497670727,0.029300982649645133,Edenhofer,3870,0,0,0
5590194093764772608,Collinder135,Collinder135,Douglas2024,Douglas2024,5.17,0.577,0.577,3.272416316914116,0.9697439,14.10876314000447,1.4527972779744558,0.016872833122464577,Edenhofer,26,0,0,0
598886911154739968,M67,M67,Dungee2022,Dungee2022,34,0.063,0.063,1.7039550099365255,1.0450019,20.250925586437276,2.023719679339157,0.1322710024477792,Bayestar,3870,0,0,0
598955729416267264,M67,M67,Long2023,Long2023,26.131,0.862,0.862,1.235060765186457,1.0588139,16.618491635440822,1.4985795139886688,0.01616869957312771,Edenhofer,3870,0,0,0
6038824627797125248,ScoCen,ScoBody,Rebull2018,Rebull2018,1.8206,NULL,0.984,6.742837766530164,5.9044657,14.394400254910662,2.73945123140444,0.042061858180468606,Edenhofer,14.35,0,0,0
6039021028058583040,ScoCen,Antares,Rebull2018;Long2023,Rebull2018;Long2023,1.2015,NULL,0.997,6.729809868545448,1.0713518,15.507512996443632,3.342688211066184,0.03370084297262779,Edenhofer,12.65,0,0,0
6042459132197205504,ScoCen,USco_fg,Long2023,Long2023,0.865,NULL,0.227,9.324034957873966,1.0222069,9.537571190659817,0.7678010243377746,0.015605901275053615,Edenhofer,18.75,0,0,0
6044045074646968832,ScoCen,Antares,Rebull2018,Rebull2018,7.3603,NULL,0.204,7.235604209764231,21.02181,14.764548895990945,3.10300221235014,0.062055114973758145,Edenhofer,12.65,0,0,0
6044225119671978752,ScoCen,Antares,Rebull2018;Long2023,Rebull2018;Long2023,4.26695,NULL,0.997,7.155472955893413,1.0968665,13.616405955073326,2.3670280204629703,0.02249443133092302,Edenhofer,12.65,0,0,0
6044388500228587776,ScoCen,Antares,Rebull2018;Long2023,Rebull2018;Long2023,7.69395,NULL,1,6.65888418027158,1.0376706,13.356220297189038,2.1862586847136547,0.04983744731988039,Edenhofer,12.65,0,0,0
6045059133601989376,ScoCen,ROph_L1688,Rebull2018,Rebull2018,6.9002,NULL,0.78,7.273929212686275,1.2397604,13.515043386321098,2.59005307344818,0.022463618445535564,Edenhofer,3.7,0,0,0
6045876242538763904,ScoCen,ROph_L1688,Rebull2018;Long2023,Rebull2018;Long2023,6.8176,NULL,0.999,7.164108995138822,1.0734661,13.741791634035271,2.6043423642035064,0.020097484786178045,Edenhofer,3.7,0,0,0
604686422674966912,M67,M67,Dungee2022,Dungee2022,102,NULL,0.926,0.3512388840354577,1.0850147,19.887635730604437,2.1439586319893937,0.14194649929146272,Bayestar,3870,0,0,0
604699479375624320,M67,M67,Dungee2022,Dungee2022,52.5,NULL,0.931,1.2201318266581176,1.0750734,20.109508645580156,1.9064838232251,0.16779726436856068,Bayestar,3870,0,0,0
6048477068573326592,ScoCen,Antares,Long2023,Long2023,0.407,NULL,0.958,7.010108841382946,0.97969973,16.529641263911834,3.8161965456217835,0.06952651328036252,Edenhofer,12.65,0,0,0
6048681680814236928,ScoCen,Antares,Rebull2018,Rebull2018,0.4307,NULL,0.987,7.203455950843244,1.6387271,15.06230496542475,3.455030015108265,0.029267395898318366,Edenhofer,12.65,0,0,0
6048684532672522752,ScoCen,Antares,Rebull2018;Long2023,Rebull2018;Long2023,10.2552,NULL,0.996,7.199230845433944,1.0362173,14.348060078869025,2.753084343565155,0.027284691480559318,Edenhofer,12.65,0,0,0
604892989128623488,M67,M67,Dungee2022,Dungee2022,75.5,0.082,0.082,2.2589359333235093,1.0394218,20.399576477887052,2.4421884799332734,0.21430326046559947,Bayestar,3870,0,0,0
6049016172866503936,ScoCen,Antares,Rebull2018;Long2023,Rebull2018;Long2023,1.90045,NULL,0.998,6.674860728980768,0.9981806,15.511713284453768,3.3488322388839102,0.3191135514723503,Edenhofer,12.65,0,0,0
6049070736127902208,ScoCen,ROph_L1688,Rebull2018;Long2023,Rebull2018;Long2023,3.5025,NULL,1,7.164836396903212,1.028762,16.709910776907304,4.50268130109343,0.08618103202467056,Edenhofer,3.7,0,0,0
6049107638486828928,ScoCen,ROph_L1688,Rebull2018;Long2023,Rebull2018;Long2023,6.73425,NULL,1,7.245244547163224,0.9444166,16.461359392425724,4.092640519736151,0.049776904333946353,Edenhofer,3.7,0,0,0
6049135813472323072,ScoCen,ROph_L1688,Rebull2018;Long2023,Rebull2018;Long2023,5.97905,NULL,1,7.361098490622173,1.0040137,14.238524073539,3.3028083639690835,0.03245129255009452,Edenhofer,3.7,0,0,0
6049137943776073216,ScoCen,ROph_L1688,Rebull2018;Long2023,Rebull2018;Long2023,2.4931,NULL,1,7.400763917685471,1.1420726,17.3376207296186,4.717605093830775,0.13631917508583508,Edenhofer,3.7,0,0,0
6049152615384353408,ScoCen,Antares,Rebull2018,Rebull2018,0.4716,NULL,0.935,7.1005615443245595,2.0815675,13.385467311785801,2.806859878919564,0.03861578317304588,Edenhofer,12.65,0,0,0
6049162545348745984,ScoCen,ROph_L1688,Rebull2018;Long2023,Rebull2018;Long2023,3.5715,NULL,1,7.341145127821952,0.93644416,16.510481300790314,4.691084361503676,0.06368077159951897,Edenhofer,3.7,0,0,0
452059846373012224,APer,APer,Boyle2023,Boyle2023,3.631,NULL,0.849,5.921788389070535,1.0853282,13.833318095962431,1.726992601562083,0.019476011693915534,Edenhofer,68,0,0,0
452553355299049984,APer,APer,Boyle2023,Boyle2023,5.636,NULL,0.849,5.610815326918696,1.0812685,15.411147739434094,2.499004796687301,0.026722711586758027,Edenhofer,68,0,0,0
458355512523677184,HPer,HPer,Moraux2013,Moraux2013,8.13,0.363,0.363,0.31007376420908667,1.0335559,16.457714741893092,1.1293786296601356,0.14569500474421845,Bayestar,15,0,0,0
458361662912983424,HPer,HPer,Moraux2013,Moraux2013,5.52,NULL,0.84,0.10463431598353601,1.0413165,19.38065991295483,1.749355455830601,0.12874287031019485,Bayestar,15,0,0,0
458361864767674368,HPer,HPer,Moraux2013,Moraux2013,5.29,0.592,0.592,0.36614808866680576,1.1131508,18.452956013912992,1.6707029629227703,0.09063880379101442,Bayestar,15,0,0,0
458366507639982592,HPer,HPer,Moraux2013,Moraux2013,3.47,NULL,0.7,0.21041137473618118,1.0097703,17.1428953371202,1.3320148321047451,0.03490910499960497,Bayestar,15,0,0,0
458366537694908032,HPer,HPer,Moraux2013,Moraux2013,3.77,NULL,0.7,-0.2021214524357402,1.0273079,18.80235158330536,1.852896457167443,0.09169075133358423,Bayestar,15,0,0,0
458367160475215616,HPer,HPer,Moraux2013,Moraux2013,0.665,0.412,0.412,0.5283650002637313,1.0689448,15.931554251317024,1.0635956268617628,0.04300979552012628,Bayestar,15,0,0,0
458367297913936512,HPer,HPer,Moraux2013,Moraux2013,3.48,0.323,0.323,0.5335418620812074,0.97547704,16.280675251317025,1.0765408268617631,0.04316097215050504,Bayestar,15,0,0,0
458367912084504576,HPer,HPer,Moraux2013,Moraux2013,3.12,0.504,0.504,0.5145173242411909,1.0181917,16.88799166936469,1.2641732266763208,0.0591328786515122,Bayestar,15,0,0,0
458369634370137344,HPer,HPer,Moraux2013,Moraux2013,0.553,NULL,0.84,1.2772238609356896,1.033726,19.29434344704533,2.183635479505348,0.14825433660192458,Bayestar,15,0,0,0
458371622936377856,HPer,HPer,Moraux2013,Moraux2013,2.3,0.641,0.641,0.4778807416515278,1.0187161,16.48778848875117,1.1504851055186747,0.07914388301523297,Bayestar,15,0,0,0
458371695955287936,HPer,HPer,Moraux2013,Moraux2013,4.42,0.355,0.355,0.49896979246793316,1.0155833,18.10659532577038,1.5076730735654829,0.10042946751198174,Bayestar,15,0,0,0
458371902114801024,HPer,HPer,Moraux2013,Moraux2013,5.05,NULL,0.84,0.5347418260172824,1.0514678,19.673900939614086,1.7192235581249897,0.16226943591825746,Bayestar,15,0,0,0
458371902115885184,HPer,HPer,Moraux2013,Moraux2013,7.41,NULL,0.84,NULL,NULL,20.12507814657637,1.1327665957364275,0.4585779221477065,Bayestar,15,0,0,0
458372039553751040,HPer,HPer,Moraux2013,Moraux2013,0.485,NULL,0.84,0.9966871847030708,1.0256753,19.01536776479993,1.7179118046417878,0.12615977303308157,Bayestar,15,0,0,0
458372245715917568,HPer,HPer,Moraux2013,Moraux2013,7.25,NULL,0.84,-0.5195721187008308,0.98020285,19.62247961833223,1.7640252747417118,0.2540887009191039,Bayestar,15,0,0,0
458372447570094336,HPer,HPer,Moraux2013,Moraux2013,9.17,0.336,0.336,0.2469269835236422,0.9912249,18.386924653394463,1.7350650882787222,0.0787610318967636,Bayestar,15,0,0,0
458372623667233664,HPer,HPer,Moraux2013,Moraux2013,0.755,NULL,0.7,0.3447718285919686,1.1202117,19.016250635781095,1.4589298725951745,0.14807045868646662,Bayestar,15,0,0,0
458372623669767296,HPer,HPer,Moraux2013,Moraux2013,1.23,NULL,0.84,0.38069457028688825,1.0331037,19.886651489536284,1.7919052415443417,0.21349135032249208,Bayestar,15,0,0,0
458372898550928000,HPer,HPer,Moraux2013,Moraux2013,0.53,0.339,0.339,0.3946555673762766,0.9704302,16.336834601142222,1.0847458640959924,0.03400872720273656,Bayestar,15,0,0,0
458373547081668864,HPer,HPer,Moraux2013,Moraux2013,7.75,0.264,0.264,0.6250513629702817,1.0529786,17.43137246958579,1.432008551633626,0.25912982788982536,Bayestar,15,0,0,0
458373718880396800,HPer,HPer,Moraux2013,Moraux2013,8.2,0.264,0.264,0.6623306598951877,1.0089527,17.789221975808143,1.4687375292886733,0.23205496907710974,Bayestar,15,0,0,0
458373925038856832,HPer,HPer,Moraux2013,Moraux2013,5.41,0.253,0.253,0.6277108578058679,1.0503105,17.997218471675243,1.6350523351101087,0.06387343697696397,Bayestar,15,0,0,0
458374307300485120,HPer,HPer,Moraux2013,Moraux2013,0.808,0.357,0.357,0.4807813033913211,1.042567,15.333437301913976,0.7807656775544644,0.05380281271804697,Bayestar,15,0,0,0
458374337355663104,HPer,HPer,Moraux2013,Moraux2013,4.12,NULL,0.84,1.1621760891028852,1.071793,18.992894525131703,1.5248443426861766,0.13218271144380286,Bayestar,15,0,0,0
458374543514162048,HPer,HPer,Moraux2013,Moraux2013,1.83,NULL,0.84,0.2284622533609033,1.0065194,18.64819162579007,1.625027981940808,0.15795474773959184,Bayestar,15,0,0,0
458374582178370816,HPer,HPer,Moraux2013,Moraux2013,7.46,0.404,0.404,0.41222978258845017,1.0001302,15.523289353714942,0.9376036993463517,0.04760812100257687,Bayestar,15,0,0,0
458375299428475776,HPer,HPer,Moraux2013,Moraux2013,2.66,NULL,0.84,1.0177053147860167,1.0598063,18.20188526996827,1.5384084249643806,0.09772254684036467,Bayestar,15,0,0,0
458375746105030784,HPer,HPer,Moraux2013,Moraux2013,5.18,NULL,0.84,0.4852453587923605,0.99742913,18.486959196183317,1.6836033536422188,0.08736992361047428,Bayestar,15,0,0,0
458378013847794048,HPer,HPer,Moraux2013,Moraux2013,0.339,0.519,0.519,0.3944854623894192,1.0645818,16.971139251317023,1.366879326861763,0.05793708100879036,Bayestar,15,0,0,0
458378121227900672,HPer,HPer,Moraux2013,Moraux2013,0.54,NULL,0.5,2.507125035766344,0.9190563,19.74491303506146,0.8295664911031474,0.2040401779174969,Bayestar,15,0,0,0
458378220006242816,HPer,HPer,Moraux2013,Moraux2013,4.57,NULL,0.5,0.5289431711321524,1.0218395,17.437918001660822,1.3936856175993921,0.1024181903408265,Bayestar,15,0,0,0
458378769762607104,HPer,HPer,Moraux2013,Moraux2013,5.56,NULL,0.84,0.26299016284079446,0.9614141,18.397843251317024,1.7020501268617627,0.10012858430618034,Bayestar,15,0,0,0
458379044639983104,HPer,HPer,Moraux2013,Moraux2013,3.36,0.391,0.391,0.2936089028114875,1.0532869,17.251521251317023,1.358984826861763,0.05789673774860701,Bayestar,15,0,0,0
458379255097136128,HPer,HPer,Moraux2013,Moraux2013,7.3,NULL,0.84,-0.3210227955665938,0.98584086,18.502211350080827,1.7508485305239319,0.05168946879117251,Bayestar,15,0,0,0
458379388237928960,HPer,HPer,Moraux2013,Moraux2013,0.73,NULL,0.84,0.8608684207495781,1.0048649,18.43229486309266,1.8031477920877932,0.12659204595019805,Bayestar,15,0,0,0
458380212871164032,HPer,HPer,Moraux2013,Moraux2013,11,NULL,0.84,0.6655227363716012,1.1044008,18.72607783070445,1.3608468633471964,0.16374330217148808,Bayestar,15,0,0,0
458560670213603328,HPer,HPer,Moraux2013,Moraux2013,0.747,0.336,0.336,0.6166426492416522,1.0350103,17.524271451288893,1.5391007521955817,0.05889508617990011,Bayestar,15,0,0,0
458560846310183168,HPer,HPer,Moraux2013,Moraux2013,7.3,NULL,0.5,0.3134904873047741,1.0431099,18.863399388790235,1.5284484734732153,0.10434881794563589,Bayestar,15,0,0,0
47345009348203392,Hyades,Hyades,Long2023;Douglas2019,Long2023;KundertCargileASAS,8.96,NULL,0.95,21.425502254048006,0.9394181,8.279239,0.8785043,0.014246524191212724,Edenhofer,775,0,0,0
51526417710225408,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,0.4077,NULL,1,8.724381848449601,9.363401,14.437459811703231,2.3048131663288145,0.016249907354777764,Edenhofer,97,0,0,0
51619120284286976,Pleiades,Pleiades,Long2023,Long2023,0.618,1,1,7.349440679577789,1.294968,11.543546498632944,1.1114330573325806,0.021470841792672803,Edenhofer,97,0,0,0
5239419957194688768,IC2602,IC2602,Douglas2024,Douglas2024,0.34,0.925,0.925,6.573300064627881,1.1238263,14.847564851270308,2.563623090715636,0.017357563043017995,Edenhofer,37,0,0,0
5239505341147028736,IC2602,IC2602,Douglas2024,Douglas2024,13.36,1,1,6.582656709579235,1.0969818,14.348428746676122,2.298476620249986,0.017156482644752384,Edenhofer,37,0,0,0
5239507608889993600,IC2602,IC2602,Douglas2024,Douglas2024,0.72,0.816,0.816,6.492955801464014,1.0491824,17.13462116167542,3.239359432537323,0.02884110958438708,Edenhofer,37,0,0,0
5239653255497968384,IC2602,IC2602,Douglas2024,Douglas2024,6.89,1,1,6.607964458873071,0.97596526,12.996858666030349,1.6107217756280536,0.017914954235919864,Edenhofer,37,0,0,0
5239660372284736896,IC2602,IC2602,Douglas2024,Douglas2024,3.64,1,1,6.611506266082953,0.74041575,10.994722588217604,0.8934918957336762,0.015958723167545034,Edenhofer,37,0,0,0
5239819389159663616,IC2602,IC2602,Douglas2024,Douglas2024,1.92,0.517,0.517,6.678996728911981,1.0391417,15.079758407552879,2.6495875644098077,0.017001309730730024,Edenhofer,37,0,0,0
5241082659305464192,IC2602,IC2602,Douglas2024,Douglas2024,1.08,1,1,6.643363099958218,1.1288604,15.63320777031103,2.8283002914302346,0.021404954259288872,Edenhofer,37,0,0,0
5242010093028921856,IC2602,IC2602,Douglas2024,Douglas2024,2.38,0.72,0.72,6.867192450128327,0.7049848,11.216791949667604,0.9966864020440059,0.017059880366145152,Edenhofer,37,0,0,0
5251379203409512576,IC2602,IC2602,Douglas2024,Douglas2024,3.18,0.537,0.537,6.3843805401702465,0.9716214,12.348701675690325,1.3353394746008926,0.01586145737666029,Edenhofer,37,0,0,0
5251863473887922944,IC2602,IC2602,Douglas2024,Douglas2024,0.41,0.637,0.637,6.580809620829619,1.026511,15.34134015343946,2.873737184753481,0.01564418109693984,Edenhofer,37,0,0,0
5251906595358394496,IC2602,IC2602,Douglas2024,Douglas2024,1.52,1,1,6.723667915203142,1.1202931,14.923980542680905,2.6562652677150997,0.016931441968676707,Edenhofer,37,0,0,0
5289994017416041216,NGC2516,NGC2516,Fritzewski2020;GodoyRivera2021,Irwin2007b,0.491,0.503,0.503,2.2559651171141035,0.9305363,19.765668873472794,1.9931218407405114,0.2527343112454762,Edenhofer,263,0,0,0
5289995739702214656,NGC2516,NGC2516,Fritzewski2020;GodoyRivera2021,Irwin2007b,0.36,0.672,0.672,2.41010222535586,1.3696991,16.56826911365566,2.223582392065638,0.01893889450374476,Edenhofer,263,0,0,0
5290649536805390336,NGC2516,NGC2516,Fritzewski2020;GodoyRivera2021,Irwin2007b,0.463,0.315,0.315,2.5451079763248905,1.0952863,16.26926389428448,2.1848792224835116,0.01944207581574449,Edenhofer,263,0,0,0
5290660458901280128,NGC2516,NGC2516,Fritzewski2020;GodoyRivera2021,Irwin2007b,0.634,0.412,0.412,2.2976073239911683,1.0592817,18.879538182950967,2.783577990188528,0.12103436176689039,Edenhofer,263,0,0,0
5290661253475851392,NGC2516,NGC2516,Fritzewski2020;GodoyRivera2021,Irwin2007b,1.216,0.822,0.822,2.5026744370279723,0.99060726,15.74081350657589,1.6849632571810431,0.02178583269000039,Edenhofer,263,0,0,0
5290665411004510720,NGC2516,NGC2516,GodoyRivera2021,Irwin2007b,0.371,NULL,0.5,2.9700815767761775,10.921876,16.753297909201237,2.4203719249684554,0.12645460252072022,Edenhofer,263,0,0,0
5290666196977666176,NGC2516,NGC2516,Fritzewski2020;GodoyRivera2021,Irwin2007b,0.599,0.563,0.563,2.367686960790775,0.92329955,18.14155296600471,2.6826859105956213,0.0638882807662146,Edenhofer,263,0,0,0
5290671007341116032,NGC2516,NGC2516,GodoyRivera2021;Fritzewski2020,Irwin2007b;Fritzewski2020,0.559,0.598,0.598,2.4411604368782513,1.0072924,19.0157277249491,2.6024301327046637,0.14879593617614278,Edenhofer,263,0,0,0
5290705818055908096,NGC2516,NGC2516,Fritzewski2020;GodoyRivera2021,Irwin2007b,2.515,0.886,0.886,2.4427711084864683,0.9974863,16.564323600219993,2.067111744475105,0.021276919542712824,Edenhofer,263,0,0,0
5290729972953962112,NGC2516,NGC2516,GodoyRivera2021;Fritzewski2020,Irwin2007b;Fritzewski2020,1.524333,0.34,0.34,2.358038887336752,0.95307994,18.290622120732298,2.6258115465937117,0.0733638904066013,Edenhofer,263,0,0,0
5290732339476113024,NGC2516,NGC2516,Fritzewski2020;GodoyRivera2021,Irwin2007b,0.266,0.86,0.86,2.3847123417101863,0.986064,18.022046229780397,2.605457096957293,0.058523318751058186,Edenhofer,263,0,0,0
5290758246716832512,NGC2516,NGC2516,GodoyRivera2021,Irwin2007b,0.794,0.242,0.242,1.9402469905815862,0.9205414,18.970159263300236,2.707934906645118,0.10801618753220651,Edenhofer,263,0,0,0
5290759487968438528,NGC2516,NGC2516,Fritzewski2020;GodoyRivera2021,Irwin2007b,0.489,0.611,0.611,2.424474926429001,0.99554217,16.075619422533336,2.127300842720238,0.017147408418072174,Edenhofer,263,0,0,0
5290760759280241536,NGC2516,NGC2516,Fritzewski2020;GodoyRivera2021,Irwin2007b,3.919,NULL,0.7,NULL,NULL,17.565170344768514,2.576900365259059,0.032057391868617356,Bayestar,263,0,0,0
5290770100826785408,NGC2516,NGC2516,GodoyRivera2021;Fritzewski2020,Irwin2007b;Fritzewski2020,0.742333,0.537,0.537,2.5659808408588147,1.0111231,18.444353329166763,2.611503941883236,0.08536824441068916,Edenhofer,263,0,0,0
5290785665788982400,NGC2516,NGC2516,Fritzewski2020;GodoyRivera2021,Irwin2007b,0.61,0.409,0.409,2.221351327787278,1.0741606,19.182634486537395,3.065554247579144,0.09781445381388716,Edenhofer,263,0,0,0
5290830475187291904,NGC2516,NGC2516,Fritzewski2020;GodoyRivera2021,Irwin2007b,12.161,0.916,0.916,2.4493387828710294,0.94288814,16.936468372939412,2.1243388238580208,0.0205661498404973,Edenhofer,263,0,0,0
5290895896125454208,NGC2516,NGC2516,GodoyRivera2021,Irwin2007b,0.252,NULL,0.072,0.5318272695623718,1.0031619,20.510860782296223,1.9636054178559443,0.4657901778063398,Bayestar,263,0,0,0
5290920527761061120,NGC2516,NGC2516,GodoyRivera2021;Fritzewski2020,Irwin2007b;Fritzewski2020,1.822,0.382,0.382,2.1834871579759376,1.0008812,18.272692530069005,2.8165596241045616,0.06308079884361817,Edenhofer,263,0,0,0
53174379482675456,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,0.2252,NULL,1,7.3650656583912,1.0012954,16.335090158698915,3.106734477240369,0.07172953292771389,Edenhofer,97,0,0,0
458361972154404224,HPer,HPer,Moraux2013,Moraux2013,5.88,0.332,0.332,0.4730158697018015,1.0206763,17.144287755335025,1.4086276814364584,0.038750813962207926,Bayestar,15,0,0,0
458362006514143232,HPer,HPer,Moraux2013,Moraux2013,0.912,NULL,0.84,0.5962547701644864,1.0269864,17.48268001300271,1.2608171419139667,0.08670695934976211,Bayestar,15,0,0,0
458367843364992896,HPer,HPer,Moraux2013,Moraux2013,2.97,NULL,0.9,0.5355987872199705,0.9688581,18.34613970944563,1.955033826237067,0.06757154688916207,Bayestar,15,0,0,0
458367912084497280,HPer,HPer,Moraux2013,Moraux2013,7.94,NULL,0.7,1.14384158092693,0.9640284,18.852360150790215,1.9595535561170578,0.11879909448543743,Bayestar,15,0,0,0
458369698790878848,HPer,HPer,Moraux2013,Moraux2013,0.872,NULL,0.84,0.4714073298879672,0.9901028,19.01472700891674,1.9905896875571774,0.11061411669748913,Bayestar,15,0,0,0
458370665168562688,HPer,HPer,Moraux2013,Moraux2013,4.72,NULL,0.7,-3.01735849994048,1.3084756,19.88542720105362,1.6604117414894102,0.18112254628020832,Bayestar,15,0,0,0
458370871326390528,HPer,HPer,Moraux2013,Moraux2013,0.773,0.358,0.358,0.5554386061924821,1.0219979,16.19074127165127,1.1242187266057968,0.04512617980332378,Bayestar,15,0,0,0
458371043125401216,HPer,HPer,Moraux2013,Moraux2013,1.86,0.268,0.268,0.4222566286250574,0.93099433,15.327261287697553,0.8306073640292644,0.05274929487864989,Bayestar,15,0,0,0
458371214924062080,HPer,HPer,Moraux2013,Moraux2013,5.59,0.262,0.262,0.2898273397063109,0.99368334,16.337015328335376,1.0534930366318263,0.026902911898846013,Bayestar,15,0,0,0
458371902113678464,HPer,HPer,Moraux2013,Moraux2013,2.12,NULL,0.7,0.0991579285562897,1.0660461,19.165314040167363,1.6940182641180244,0.12558726712007964,Bayestar,15,0,0,0
458372138332409088,HPer,HPer,Moraux2013,Moraux2013,0.764,NULL,0.84,0.6283170061652305,0.9842912,18.58722929996007,1.7184859770386676,0.10239627704436632,Bayestar,15,0,0,0
458372417510868864,HPer,HPer,Moraux2013,Moraux2013,0.322,NULL,0.84,-0.5216116298765868,1.0785093,19.390618435597,2.1853448363771366,0.1361039436113667,Bayestar,15,0,0,0
